79	37	01	29A	3700422			Davidson Charter Academy	NO	7	davidsoncharter.org		3368037809	500 Biesecker Rd			Lexington	NC	27295		500 Biesecker Rd			Lexington	NC	27295		1			CHRTIDEA		
80	37	01	300	3701170			Davie County Schools	NO	1	www.davie.k12.nc.us/		3367515921	220 Cherry St			Mocksville	NC	27028	2206	220 Cherry St			Mocksville	NC	27028	2206	1			NOTCHR		
81	37	01	310	3701200			Duplin County Schools	NO	1	www.duplinschools.net		9102961521	PO Box 128			Kenansville	NC	28349	0128	315 N Main Street			Kenansville	NC	28349		1			NOTCHR		
82	37	01	320	3701260			Durham Public Schools	NO	1	www.dpsnc.net		9195603749	PO Box 30002			Durham	NC	27702	3002	511 Cleveland Street			Durham	NC	27701	3334	1			NOTCHR		
83	37	01	32A	3700022			Maureen Joy Charter	NO	7	www.joycharter.org		9194936056	107 South Driver Street			Durham	NC	27703		107 South Driver Street			Durham	NC	27703		1			CHRTIDEA		
84	37	01	32B	3700023			Healthy Start Academy	NO	7	www.healthystartacademy.com		9199565599	807 West Chapel Hill Street			Durham	NC	27701		807 West Chapel Hill Street			Durham	NC	27701		1			CHRTIDEA		
85	37	01	32C	3700054			Carter Community Charter	NO	7	www.carterschool.org/		9197972340	1955 West Cornwallis Road			Durham	NC	27705		1955 West Cornwallis Road			Durham	NC	27705		1			CHRTIDEA		
86	37	01	32D	3700055			Kestrel Heights School	NO	7	www.kestrelheights.org/		9194841300	4700 South Alston Ave			Durham	NC	27713		4700 South Alston Ave			Durham	NC	27713		1			CHRTIDEA		
87	37	01	32H	3700081			Research Triangle Charter	NO	7	researchtriangle.heritageacademies.com/		9199577108	2418 Ellis Road			Durham	NC	27703	6127	2418 Ellis Road			Durham	NC	27703	6127	1			CHRTIDEA		
88	37	01	32K	3700130			Central Park School For Children	NO	7	www.cpscnc.org/		9196821200	724 Foster Street			Durham	NC	27701		724 Foster Street			Durham	NC	27701		1			CHRTIDEA		
89	37	01	32L	3700139			Voyager Academy	NO	7	www.voyageracademy.net/		9194333301	101 Hock Parc Drive			Durham	NC	27704		101 Hock Parc Drive			Durham	NC	27704		1			CHRTIDEA		
90	37	01	32M	3700316			Global Scholars Academy	NO	7	globalscholarsacademy.org/		9196825903	311 Dowd St			Durham	NC	27701		311 Dowd St			Durham	NC	27701		1			CHRTIDEA		
91	37	01	32N	3700326			Research Triangle High School	NO	7	www.researchtrianglehighschool.org/		9199986757	PO Box 13453			Research Triangle Pk	NC	27709		3106 East NC Highway 54			Durham	NC	27709		1			CHRTIDEA		
92	37	01	32P	3700352			The Institute for the Development of You	NO	7	http://www.theidylschool.org		9192241240	4300 S. Miami Blvd.			Durham	NC	27703		4300 S. Miami Blvd.			Durham	NC	27703		1			CHRTIDEA		
93	37	01	32Q	3700363			Reaching All Minds Academy	NO	7	http://www.reachingallminds.com		9195961899	2703 Holloway St.			Durham	NC	27703		2703 Holloway St.			Durham	NC	27703		1			CHRTIDEA		
94	37	01	32R	3700384			Excelsior Classical Academy	NO	7	www.excelsiorca.org		9192138585	4100 N Roxboro Street			Durham	NC	27704	2122	4100 N Roxboro Street			Durham	NC	27704	2122	1			CHRTIDEA		
95	37	01	32S	3700385			KIPP Durham College Preparatory	NO	7	http://kippenc.org/school-details/kipp-durham-college-prep-public-school/		9199730285	1107 Holloway Street			Durham	NC	27701		1107 Holloway Street			Durham	NC	27701		1			CHRTIDEA		
96	37	01	32T	3700418			Discovery Charter School	NO	7	www.DiscoveryCharterDurham.org		9848885504	PO Box 72117			Durham	NC	27722		1305 W. Club Blvd.			Durham	NC	27705		1			CHRTIDEA		
97	37	01	32U				Oak Charter Academy	NO	7	https://www.nhaschools.com/schools/oak-charter-academy/en		9842445528	Address Not Determined			Durham	NC	27704		No street address			Durham	NC	27704		7			CHRTIDEA		
98	37	01	330	3701320			Edgecombe County Public Schools	NO	1	www.ecps.us/		2526412600	PO Box 7128			Tarboro	NC	27886	7128	2311 North Main Street			Tarboro	NC	27886		1			NOTCHR		
